2008,2,25,100000
2008,2,26,99977
2008,2,27,100822
2008,2,28,101397
2008,2,29,100641
2008,3,3,99180
2008,3,4,97981
2008,3,5,98088
2008,3,6,98088
2008,3,7,98088
2008,3,10,98088
2008,3,11,98088
2008,3,12,98088
2008,3,13,98088
2008,3,14,98088
2008,3,17,98088
2008,3,18,98088
2008,3,19,98088
2008,3,20,98088
2008,3,24,98088
2008,3,25,98088
2008,3,26,98088
2008,3,27,98088
2008,3,28,98088
2008,3,31,98088
2008,4,1,98088
2008,4,2,98181
2008,4,3,98222
2008,4,4,98213
2008,4,7,98225
2008,4,8,98239
2008,4,9,98052
2008,4,10,98179
2008,4,11,97994
2008,4,14,97750
2008,4,15,97704
2008,4,16,97704
2008,4,17,97853
2008,4,18,98068
2008,4,21,98620
2008,4,22,96506
2008,4,23,98251
2008,4,24,97897
2008,4,25,98987
2008,4,28,98618
2008,4,29,98539
2008,4,30,98410
2008,5,1,99450
2008,5,2,99669
2008,5,5,100103
2008,5,6,101497
2008,5,7,100517
2008,5,8,101130
2008,5,9,100480
2008,5,12,101034
2008,5,13,101106
2008,5,14,101106
2008,5,15,101106
2008,5,16,101324
2008,5,19,101035
2008,5,20,100951
2008,5,21,100425
2008,5,22,100639
2008,5,23,100279
2008,5,27,100447
2008,5,28,100447
2008,5,29,100447
2008,5,30,100447
2008,6,2,100447
2008,6,3,100447
2008,6,4,100447
2008,6,5,100447
2008,6,6,100447
2008,6,9,100447
2008,6,10,100447
2008,6,11,100447
2008,6,12,100447
2008,6,13,100447
2008,6,16,100447
2008,6,17,100447
2008,6,18,100447
2008,6,19,100447
2008,6,20,100447
2008,6,23,100447
2008,6,24,100447
2008,6,25,100447
2008,6,26,100447
2008,6,27,100447
2008,6,30,100447
2008,7,1,100447
2008,7,2,100447
2008,7,3,100447
2008,7,7,100447
2008,7,8,100447
2008,7,9,100447
2008,7,10,100447
2008,7,11,100447
2008,7,14,100447
2008,7,15,100447
2008,7,16,100447
2008,7,17,100447
2008,7,18,100447
2008,7,21,100447
2008,7,22,100447
2008,7,23,100447
2008,7,24,100447
2008,7,25,100447
2008,7,28,100447
2008,7,29,100447
2008,7,30,100447
2008,7,31,100449
2008,8,1,100389
2008,8,4,100389
2008,8,5,100477
2008,8,6,101429
2008,8,7,101004
2008,8,8,100886
2008,8,11,100940
2008,8,12,101852
2008,8,13,105635
2008,8,14,104926
2008,8,15,103466
2008,8,18,102315
2008,8,19,102042
2008,8,20,102155
2008,8,21,102287
2008,8,22,102403
2008,8,25,102403
2008,8,26,102403
2008,8,27,102403
2008,8,28,102403
2008,8,29,102403
2008,9,2,102403
2008,9,3,102403
2008,9,4,102403
2008,9,5,102403
2008,9,8,102403
2008,9,9,102403
2008,9,10,102403
2008,9,11,102403
2008,9,12,102403
2008,9,15,102403
2008,9,16,102403
2008,9,17,102403
2008,9,18,102403
2008,9,19,102403
2008,9,22,102403
2008,9,23,102403
2008,9,24,102403
2008,9,25,102403
2008,9,26,102403
2008,9,29,102403
2008,9,30,102403
2008,10,1,102403
2008,10,2,102403
2008,10,3,102403
2008,10,6,102403
2008,10,7,102403
2008,10,8,102403
2008,10,9,102403
2008,10,10,102403
2008,10,13,102403
2008,10,14,102403
2008,10,15,102403
2008,10,16,102403
2008,10,17,102403
2008,10,20,102403
2008,10,21,102403
2008,10,22,102403
2008,10,23,102403
2008,10,24,102403
2008,10,27,102403
2008,10,28,102403
2008,10,29,102403
2008,10,30,102403
2008,10,31,102403
2008,11,3,102403
2008,11,4,102403
2008,11,5,102390
2008,11,6,102374
2008,11,7,102368
2008,11,10,102348
2008,11,11,102347
2008,11,12,102347
2008,11,13,102347
2008,11,14,102347
2008,11,17,102347
2008,11,18,102347
2008,11,19,102347
2008,11,20,102347
2008,11,21,102347
2008,11,24,102347
2008,11,25,102347
2008,11,26,102347
2008,11,28,102347
2008,12,1,102347
2008,12,2,102347
2008,12,3,102347
2008,12,4,102347
2008,12,5,102347
2008,12,8,102347
2008,12,9,102222
2008,12,10,102228
2008,12,11,102153
2008,12,12,102177
2008,12,15,102167
2008,12,16,102312
2008,12,17,102260
2008,12,18,102369
2008,12,19,102441
2008,12,22,102428
2008,12,23,102287
2008,12,24,102287
2008,12,26,102287
2008,12,29,102287
2008,12,30,102287
2008,12,31,102287
2009,1,2,102372
2009,1,5,102394
2009,1,6,102405
2009,1,7,102368
2009,1,8,102431
2009,1,9,102439
2009,1,12,102188
2009,1,13,102309
2009,1,14,102309
2009,1,15,102309
2009,1,16,102309
2009,1,20,102309
2009,1,21,102309
2009,1,22,102309
2009,1,23,102309
2009,1,26,102309
2009,1,27,102309
2009,1,28,102309
2009,1,29,102309
2009,1,30,102309
2009,2,2,102309
2009,2,3,102309
2009,2,4,102309
2009,2,5,102309
2009,2,6,102309
2009,2,9,102317
2009,2,10,102228
2009,2,11,102242
2009,2,12,102238
2009,2,13,102183
2009,2,17,102183
2009,2,18,102183
2009,2,19,102183
2009,2,20,102183
2009,2,23,102183
2009,2,24,102183
2009,2,25,102183
2009,2,26,102183
2009,2,27,102183
2009,3,2,102183
2009,3,3,102183
2009,3,4,102183
2009,3,5,102183
2009,3,6,102183
2009,3,9,102183
2009,3,10,102183
2009,3,11,102183
2009,3,12,102183
2009,3,13,102183
2009,3,16,102183
2009,3,17,102183
2009,3,18,102183
2009,3,19,102168
2009,3,20,102165
2009,3,23,102276
2009,3,24,102281
2009,3,25,102313
2009,3,26,102345
2009,3,27,102336
2009,3,30,102376
2009,3,31,102511
2009,4,1,102557
2009,4,2,102706
2009,4,3,102665
2009,4,6,102469
2009,4,7,102532
2009,4,8,102679
2009,4,9,102714
2009,4,13,102820
2009,4,14,102817
2009,4,15,102995
2009,4,16,103169
2009,4,17,103169
2009,4,20,103001
2009,4,21,102999
2009,4,22,102964
2009,4,23,103015
2009,4,24,102990
2009,4,27,102997
2009,4,28,103073
2009,4,29,103154
2009,4,30,103302
2009,5,1,103271
2009,5,4,104492
2009,5,5,103866
2009,5,6,104479
2009,5,7,105051
2009,5,8,106473
2009,5,11,107235
2009,5,12,106704
2009,5,13,104963
2009,5,14,105921
2009,5,15,106102
2009,5,18,106814
2009,5,19,107132
2009,5,20,107132
2009,5,21,107132
2009,5,22,107132
2009,5,26,107132
2009,5,27,107132
2009,5,28,107132
2009,5,29,107132
2009,6,1,107401
2009,6,2,107413
2009,6,3,107156
2009,6,4,107534
2009,6,5,107476
2009,6,8,107539
2009,6,9,107513
2009,6,10,107370
2009,6,11,107387
2009,6,12,107461
2009,6,15,106509
2009,6,16,106696
2009,6,17,106642
2009,6,18,107208
2009,6,19,107259
2009,6,22,107259
2009,6,23,107259
2009,6,24,107259
2009,6,25,107259
2009,6,26,107259
2009,6,29,107259
2009,6,30,107259
2009,7,1,107259
2009,7,2,107259
2009,7,6,107259
2009,7,7,107259
2009,7,8,107259
2009,7,9,107259
2009,7,10,107259
2009,7,13,107259
2009,7,14,107259
2009,7,15,107259
2009,7,16,107259
2009,7,17,107259
2009,7,20,107259
2009,7,21,107255
2009,7,22,107399
2009,7,23,107487
2009,7,24,107483
2009,7,27,107696
2009,7,28,108115
2009,7,29,108384
2009,7,30,108275
2009,7,31,108371
2009,8,3,108451
2009,8,4,108509
2009,8,5,108242
2009,8,6,107968
2009,8,7,108598
2009,8,10,108355
2009,8,11,108215
2009,8,12,108198
2009,8,13,108165
2009,8,14,108211
2009,8,17,108150
2009,8,18,108179
2009,8,19,108291
2009,8,20,108281
2009,8,21,108324
2009,8,24,108308
2009,8,25,108289
2009,8,26,108330
2009,8,27,108401
2009,8,28,108386
2009,8,31,108203
2009,9,1,107953
2009,9,2,108197
2009,9,3,108436
2009,9,4,108699
2009,9,8,108699
2009,9,9,108699
2009,9,10,108699
2009,9,11,108647
2009,9,14,108872
2009,9,15,108996
2009,9,16,109232
2009,9,17,109021
2009,9,18,109159
2009,9,21,109343
2009,9,22,109965
2009,9,23,109794
2009,9,24,109583
2009,9,25,109685
2009,9,28,109856
2009,9,29,109926
2009,9,30,109926
2009,10,1,109926
2009,10,2,109926
2009,10,5,109926
2009,10,6,109926
2009,10,7,109926
2009,10,8,109926
2009,10,9,109926
2009,10,12,109940
2009,10,13,109989
2009,10,14,110013
2009,10,15,109970
2009,10,16,110022
2009,10,19,110350
2009,10,20,110156
2009,10,21,109115
2009,10,22,110148
2009,10,23,109396
2009,10,26,108471
2009,10,27,108149
2009,10,28,108080
2009,10,29,108137
2009,10,30,108137
2009,11,2,108137
2009,11,3,108137
2009,11,4,108137
2009,11,5,108137
2009,11,6,108137
2009,11,9,108137
2009,11,10,108204
2009,11,11,108146
2009,11,12,108107
2009,11,13,108128
2009,11,16,108494
2009,11,17,108428
2009,11,18,108268
2009,11,19,108113
2009,11,20,108096
2009,11,23,108141
2009,11,24,108087
2009,11,25,108118
2009,11,27,107970
2009,11,30,107895
2009,12,1,108093
2009,12,2,108147
2009,12,3,108133
2009,12,4,108133
2009,12,7,108133
2009,12,8,108133
2009,12,9,108133
2009,12,10,108133
2009,12,11,108133
2009,12,14,108133
2009,12,15,107881
2009,12,16,107680
2009,12,17,107170
2009,12,18,108087
2009,12,21,108540
2009,12,22,108776
2009,12,23,108979
2009,12,24,109040
2009,12,28,109062
2009,12,29,109135
2009,12,30,109135
